number_nodes,image,time(ms),node_0_lines_handled,node_0_duration(ms),node_0_name,node_0_arch,node_0_speed,node_1_lines_handled,node_1_duration(ms),node_1_name,node_1_arch,node_1_speed,node_2_lines_handled,node_2_duration(ms),node_2_name,node_2_arch,node_2_speed,node_3_lines_handled,node_3_duration(ms),node_3_name,node_3_arch,node_3_speed,node_4_lines_handled,node_4_duration(ms),node_4_name,node_4_arch,node_4_speed,node_5_lines_handled,node_5_duration(ms),node_5_name,node_5_arch,node_5_speed,node_6_lines_handled,node_6_duration(ms),node_6_name,node_6_arch,node_6_speed
7,MontagneFoncee.pgm,252,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,69,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,68,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,247,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,247,69,0,lipsky-b-01,LINUX64,1000,69,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,68,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,68,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,244,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,243,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,247,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,247,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,69,0,lipsky-b-01,LINUX64,1000,69,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,261,69,0,lipsky-b-01,LINUX64,1000,69,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,67,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,243,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,247,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,69,0,lipsky-b-03,LINUX64,1000,68,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,243,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,245,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,MontagneFoncee.pgm,246,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-01,LINUX64,1000,68,0,lipsky-b-02,LINUX64,1000,68,0,lipsky-b-03,LINUX64,1000,69,0,lipsky-b-04,LINUX64,1000,69,0,lipsky-b-05,LINUX64,1000,69,0,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11237,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,417,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11256,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,417,180,lipsky-b-04,LINUX64,1000,415,180,lipsky-b-05,LINUX64,1000,417,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11143,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,417,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11339,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,417,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11388,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,415,180,lipsky-b-03,LINUX64,1000,417,180,lipsky-b-04,LINUX64,1000,418,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11093,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,415,180,lipsky-b-03,LINUX64,1000,417,180,lipsky-b-04,LINUX64,1000,417,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11095,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,415,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,417,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11185,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,414,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,417,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11325,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,417,180,lipsky-b-02,LINUX64,1000,415,180,lipsky-b-03,LINUX64,1000,415,180,lipsky-b-04,LINUX64,1000,417,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11048,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,417,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13664,451,190,lipsky-b-01,LINUX64,1000,451,190,lipsky-b-01,LINUX64,1000,450,190,lipsky-b-02,LINUX64,1000,451,200,lipsky-b-03,LINUX64,1000,207,70,lipsky-b-04,LINUX64,1000,450,200,lipsky-b-05,LINUX64,1000,452,200,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13971,449,200,lipsky-b-01,LINUX64,1000,449,200,lipsky-b-01,LINUX64,1000,449,190,lipsky-b-02,LINUX64,1000,450,200,lipsky-b-03,LINUX64,1000,449,200,lipsky-b-04,LINUX64,1000,448,200,lipsky-b-05,LINUX64,1000,451,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13812,445,190,lipsky-b-01,LINUX64,1000,445,190,lipsky-b-01,LINUX64,1000,444,190,lipsky-b-02,LINUX64,1000,444,190,lipsky-b-03,LINUX64,1000,443,190,lipsky-b-04,LINUX64,1000,443,200,lipsky-b-05,LINUX64,1000,443,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13203,441,190,lipsky-b-01,LINUX64,1000,441,190,lipsky-b-01,LINUX64,1000,442,200,lipsky-b-02,LINUX64,1000,246,70,lipsky-b-03,LINUX64,1000,447,190,lipsky-b-04,LINUX64,1000,445,190,lipsky-b-05,LINUX64,1000,445,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13986,452,190,lipsky-b-01,LINUX64,1000,452,190,lipsky-b-01,LINUX64,1000,453,200,lipsky-b-02,LINUX64,1000,454,200,lipsky-b-03,LINUX64,1000,452,190,lipsky-b-04,LINUX64,1000,193,60,lipsky-b-05,LINUX64,1000,454,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13479,448,190,lipsky-b-01,LINUX64,1000,448,190,lipsky-b-01,LINUX64,1000,448,190,lipsky-b-02,LINUX64,1000,444,190,lipsky-b-03,LINUX64,1000,449,190,lipsky-b-04,LINUX64,1000,450,190,lipsky-b-05,LINUX64,1000,448,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13336,444,190,lipsky-b-01,LINUX64,1000,444,190,lipsky-b-01,LINUX64,1000,443,190,lipsky-b-02,LINUX64,1000,442,190,lipsky-b-03,LINUX64,1000,443,190,lipsky-b-04,LINUX64,1000,444,200,lipsky-b-05,LINUX64,1000,444,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11944,433,190,lipsky-b-01,LINUX64,1000,433,190,lipsky-b-01,LINUX64,1000,433,180,lipsky-b-02,LINUX64,1000,431,190,lipsky-b-03,LINUX64,1000,432,190,lipsky-b-04,LINUX64,1000,319,140,lipsky-b-05,LINUX64,1000,432,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11311,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,417,180,lipsky-b-03,LINUX64,1000,415,180,lipsky-b-04,LINUX64,1000,415,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11131,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,417,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11017,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,415,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,417,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13607,450,190,lipsky-b-01,LINUX64,1000,450,190,lipsky-b-01,LINUX64,1000,449,190,lipsky-b-02,LINUX64,1000,449,190,lipsky-b-03,LINUX64,1000,215,70,lipsky-b-04,LINUX64,1000,450,190,lipsky-b-05,LINUX64,1000,449,200,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,12621,281,80,lipsky-b-01,LINUX64,1000,281,80,lipsky-b-01,LINUX64,1000,438,190,lipsky-b-02,LINUX64,1000,438,190,lipsky-b-03,LINUX64,1000,437,190,lipsky-b-04,LINUX64,1000,438,190,lipsky-b-05,LINUX64,1000,440,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,12682,442,190,lipsky-b-01,LINUX64,1000,442,190,lipsky-b-01,LINUX64,1000,442,200,lipsky-b-02,LINUX64,1000,444,190,lipsky-b-03,LINUX64,1000,439,190,lipsky-b-04,LINUX64,1000,441,190,lipsky-b-05,LINUX64,1000,442,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,14010,449,200,lipsky-b-01,LINUX64,1000,449,200,lipsky-b-01,LINUX64,1000,451,190,lipsky-b-02,LINUX64,1000,451,190,lipsky-b-03,LINUX64,1000,452,200,lipsky-b-04,LINUX64,1000,450,200,lipsky-b-05,LINUX64,1000,451,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,12810,438,180,lipsky-b-01,LINUX64,1000,438,180,lipsky-b-01,LINUX64,1000,440,190,lipsky-b-02,LINUX64,1000,440,190,lipsky-b-03,LINUX64,1000,441,190,lipsky-b-04,LINUX64,1000,440,190,lipsky-b-05,LINUX64,1000,441,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13474,436,190,lipsky-b-01,LINUX64,1000,436,190,lipsky-b-01,LINUX64,1000,440,190,lipsky-b-02,LINUX64,1000,439,190,lipsky-b-03,LINUX64,1000,441,190,lipsky-b-04,LINUX64,1000,441,190,lipsky-b-05,LINUX64,1000,439,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13873,449,190,lipsky-b-01,LINUX64,1000,449,190,lipsky-b-01,LINUX64,1000,450,200,lipsky-b-02,LINUX64,1000,211,60,lipsky-b-03,LINUX64,1000,451,200,lipsky-b-04,LINUX64,1000,450,200,lipsky-b-05,LINUX64,1000,452,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,13129,437,190,lipsky-b-01,LINUX64,1000,437,190,lipsky-b-01,LINUX64,1000,438,190,lipsky-b-02,LINUX64,1000,437,190,lipsky-b-03,LINUX64,1000,291,80,lipsky-b-04,LINUX64,1000,436,190,lipsky-b-05,LINUX64,1000,435,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,12893,434,190,lipsky-b-01,LINUX64,1000,434,190,lipsky-b-01,LINUX64,1000,432,180,lipsky-b-02,LINUX64,1000,315,120,lipsky-b-03,LINUX64,1000,433,180,lipsky-b-04,LINUX64,1000,432,190,lipsky-b-05,LINUX64,1000,433,190,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11254,414,180,lipsky-b-01,LINUX64,1000,414,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,417,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,417,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11196,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,417,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11134,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,415,180,lipsky-b-05,LINUX64,1000,417,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11237,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,417,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,415,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11321,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,417,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11239,417,180,lipsky-b-01,LINUX64,1000,417,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,415,180,lipsky-b-03,LINUX64,1000,415,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,417,170,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11204,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11210,417,180,lipsky-b-01,LINUX64,1000,417,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,415,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,416,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11106,416,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,417,180,lipsky-b-04,LINUX64,1000,416,170,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11463,415,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-01,LINUX64,1000,416,180,lipsky-b-02,LINUX64,1000,416,180,lipsky-b-03,LINUX64,1000,416,180,lipsky-b-04,LINUX64,1000,417,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
7,stavrovouni.pgm,11384,414,180,lipsky-b-01,LINUX64,1000,414,180,lipsky-b-01,LINUX64,1000,415,180,lipsky-b-02,LINUX64,1000,417,180,lipsky-b-03,LINUX64,1000,415,180,lipsky-b-04,LINUX64,1000,417,180,lipsky-b-05,LINUX64,1000,416,180,lipsky-b-06,LINUX64,1000
